sample_uid,dataset,split,neg_type,label,s_id,group_id,is_mismatch_s,style_ref_text_uid,query_text_uid
S000029261,C4NEWS,train,POS,1,4180,4180,0,84347fdab44ef327,9f16ece2109f568f
S000029262,C4NEWS,train,NEG-Anchor,0,4180,4180,0,84347fdab44ef327,cd19bc3796bb6e24
S000029263,C4NEWS,train,NEG-neutral,0,4180,4180,0,84347fdab44ef327,90e94aacda9c57f1
S000029264,C4NEWS,train,NEG-wrong_ref_s,0,4180,4180,0,84347fdab44ef327,9d0f9ca180cd9ab2
S000029265,C4NEWS,train,NEG-Mismatch-S,0,4180,4180,1,fc9cbb3b92235b75,9f16ece2109f568f
S000029266,C4NEWS,train,NEG-Mismatch-S,0,4180,4180,1,1622ff3e1d14e3ff,9f16ece2109f568f
S000029267,C4NEWS,train,NEG-Mismatch-S,0,4180,4180,1,d306f2349445b1f1,9f16ece2109f568f
S000029275,C4NEWS,train,POS,1,4182,4182,0,ba2eeedc704f8a8f,6cba952bd8dc2e93
S000029276,C4NEWS,train,NEG-Anchor,0,4182,4182,0,ba2eeedc704f8a8f,23bb04e670e01042
S000029277,C4NEWS,train,NEG-neutral,0,4182,4182,0,ba2eeedc704f8a8f,109374adc9bc5ee1
S000029278,C4NEWS,train,NEG-wrong_ref_s,0,4182,4182,0,ba2eeedc704f8a8f,cb3426ec13fd2055
S000029279,C4NEWS,train,NEG-Mismatch-S,0,4182,4182,1,f366d269c2c55c5f,6cba952bd8dc2e93
S000029280,C4NEWS,train,NEG-Mismatch-S,0,4182,4182,1,1ea5b5e8a4dd22d5,6cba952bd8dc2e93
S000029281,C4NEWS,train,NEG-Mismatch-S,0,4182,4182,1,47a88657e0f50b1e,6cba952bd8dc2e93
S000029282,C4NEWS,train,POS,1,4183,4183,0,8303cbc636e4870c,183b74ea161061a0
S000029283,C4NEWS,train,NEG-Anchor,0,4183,4183,0,8303cbc636e4870c,8abd41e8fa1e9ac6
S000029284,C4NEWS,train,NEG-neutral,0,4183,4183,0,8303cbc636e4870c,c498bdccb023f7a1
S000029285,C4NEWS,train,NEG-wrong_ref_s,0,4183,4183,0,8303cbc636e4870c,3a09c65bc9ad5902
S000029286,C4NEWS,train,NEG-Mismatch-S,0,4183,4183,1,64fee006de7aa071,183b74ea161061a0
S000029287,C4NEWS,train,NEG-Mismatch-S,0,4183,4183,1,00fa146ec5a98073,183b74ea161061a0
S000029288,C4NEWS,train,NEG-Mismatch-S,0,4183,4183,1,267ed3b8bdf46a09,183b74ea161061a0
S000029296,C4NEWS,train,POS,1,4185,4185,0,e31f51ddc0089a49,45097f6520c80f15
S000029297,C4NEWS,train,NEG-Anchor,0,4185,4185,0,e31f51ddc0089a49,780985e372c7dfb7
S000029298,C4NEWS,train,NEG-neutral,0,4185,4185,0,e31f51ddc0089a49,debcf89569d10c84
S000029299,C4NEWS,train,NEG-wrong_ref_s,0,4185,4185,0,e31f51ddc0089a49,29189b744df46045
S000029300,C4NEWS,train,NEG-Mismatch-S,0,4185,4185,1,8720ea9795358993,45097f6520c80f15
S000029301,C4NEWS,train,NEG-Mismatch-S,0,4185,4185,1,1673bd0a62b1e406,45097f6520c80f15
S000029302,C4NEWS,train,NEG-Mismatch-S,0,4185,4185,1,e20cdb0d72dc982a,45097f6520c80f15
S000029310,C4NEWS,train,POS,1,4187,4187,0,774bc0892ee40c1b,65ac99374f34bcbc
S000029311,C4NEWS,train,NEG-Anchor,0,4187,4187,0,774bc0892ee40c1b,6d40760ced5bf5f4
S000029312,C4NEWS,train,NEG-neutral,0,4187,4187,0,774bc0892ee40c1b,3964acca15bc6249
S000029313,C4NEWS,train,NEG-wrong_ref_s,0,4187,4187,0,774bc0892ee40c1b,4368bf4913734900
S000029314,C4NEWS,train,NEG-Mismatch-S,0,4187,4187,1,009d7148d6f3b6df,65ac99374f34bcbc
S000029315,C4NEWS,train,NEG-Mismatch-S,0,4187,4187,1,2f5d25abe8c80eaf,65ac99374f34bcbc
S000029316,C4NEWS,train,NEG-Mismatch-S,0,4187,4187,1,8a8d3dbccb83a238,65ac99374f34bcbc
S000029317,C4NEWS,train,POS,1,4188,4188,0,a1305d8ef9f82881,98a8c2a04b9b8717
S000029318,C4NEWS,train,NEG-Anchor,0,4188,4188,0,a1305d8ef9f82881,ba112345defd518e
S000029319,C4NEWS,train,NEG-neutral,0,4188,4188,0,a1305d8ef9f82881,fe2b97e8f10b98d9
S000029320,C4NEWS,train,NEG-wrong_ref_s,0,4188,4188,0,a1305d8ef9f82881,64acf3b614fb933e
S000029321,C4NEWS,train,NEG-Mismatch-S,0,4188,4188,1,7ee5b0c39231df3b,98a8c2a04b9b8717
S000029322,C4NEWS,train,NEG-Mismatch-S,0,4188,4188,1,d6edc3cb86d82a6b,98a8c2a04b9b8717
S000029323,C4NEWS,train,NEG-Mismatch-S,0,4188,4188,1,06749e8c74bb4b4b,98a8c2a04b9b8717
S000029331,C4NEWS,train,POS,1,4190,4190,0,6aa248483a16466f,1252d6c14c00fe1b
S000029332,C4NEWS,train,NEG-Anchor,0,4190,4190,0,6aa248483a16466f,5e06f2dd1b72321d
S000029333,C4NEWS,train,NEG-neutral,0,4190,4190,0,6aa248483a16466f,fb2bbcf058abee6a
S000029335,C4NEWS,train,NEG-Mismatch-S,0,4190,4190,1,15fa8f217bd14132,1252d6c14c00fe1b
S000029336,C4NEWS,train,NEG-Mismatch-S,0,4190,4190,1,bbf8faa5c9b51c56,1252d6c14c00fe1b
S000029337,C4NEWS,train,NEG-Mismatch-S,0,4190,4190,1,808c5b158e4c2c3f,1252d6c14c00fe1b
S000029338,C4NEWS,train,POS,1,4191,4191,0,61375fed2b82cfcb,d0b5b1b7823587f5
S000029339,C4NEWS,train,NEG-Anchor,0,4191,4191,0,61375fed2b82cfcb,d3dbad6135b5d154
S000029340,C4NEWS,train,NEG-neutral,0,4191,4191,0,61375fed2b82cfcb,ac853a4bb6c007ff
S000029342,C4NEWS,train,NEG-Mismatch-S,0,4191,4191,1,6ac3c5f6252d32ae,d0b5b1b7823587f5
S000029343,C4NEWS,train,NEG-Mismatch-S,0,4191,4191,1,dc41b6e4846e476e,d0b5b1b7823587f5
S000029344,C4NEWS,train,NEG-Mismatch-S,0,4191,4191,1,68bf0fe757021656,d0b5b1b7823587f5
S000029352,C4NEWS,train,POS,1,4193,4193,0,35aad8fe76810b56,b8104d393ad59f6b
S000029353,C4NEWS,train,NEG-Anchor,0,4193,4193,0,35aad8fe76810b56,4c4ef4b80155ed62
S000029354,C4NEWS,train,NEG-neutral,0,4193,4193,0,35aad8fe76810b56,7b693d0308e26fae
S000029355,C4NEWS,train,NEG-wrong_ref_s,0,4193,4193,0,35aad8fe76810b56,1d72cae951dbb0ef
S000029356,C4NEWS,train,NEG-Mismatch-S,0,4193,4193,1,528bdbdae9e63e5b,b8104d393ad59f6b
S000029357,C4NEWS,train,NEG-Mismatch-S,0,4193,4193,1,54c6a5b099af75b9,b8104d393ad59f6b
S000029358,C4NEWS,train,NEG-Mismatch-S,0,4193,4193,1,302d24b06a944dea,b8104d393ad59f6b
S000029359,C4NEWS,train,POS,1,4194,4194,0,427fce318ef69622,560f496802ac6fea
S000029360,C4NEWS,train,NEG-Anchor,0,4194,4194,0,427fce318ef69622,9c9d1dde74a40b68
S000029361,C4NEWS,train,NEG-neutral,0,4194,4194,0,427fce318ef69622,1af7913bae754153
S000029362,C4NEWS,train,NEG-wrong_ref_s,0,4194,4194,0,427fce318ef69622,8a2295d0064597a3
S000029363,C4NEWS,train,NEG-Mismatch-S,0,4194,4194,1,f468b0d2506d1a90,560f496802ac6fea
S000029364,C4NEWS,train,NEG-Mismatch-S,0,4194,4194,1,4181016d9ff0b4bc,560f496802ac6fea
S000029365,C4NEWS,train,NEG-Mismatch-S,0,4194,4194,1,6006f566cccc1e85,560f496802ac6fea
S000029373,C4NEWS,train,POS,1,4196,4196,0,43b01b1352f66ec7,b54457317413d236
S000029374,C4NEWS,train,NEG-Anchor,0,4196,4196,0,43b01b1352f66ec7,944dbbf831b6feeb
S000029375,C4NEWS,train,NEG-neutral,0,4196,4196,0,43b01b1352f66ec7,5683aca10934c30d
S000029376,C4NEWS,train,NEG-wrong_ref_s,0,4196,4196,0,43b01b1352f66ec7,f0207eb538fe8b54
S000029377,C4NEWS,train,NEG-Mismatch-S,0,4196,4196,1,06e9fad963055849,b54457317413d236
S000029378,C4NEWS,train,NEG-Mismatch-S,0,4196,4196,1,0aa54fa79edf250a,b54457317413d236
S000029379,C4NEWS,train,NEG-Mismatch-S,0,4196,4196,1,a4e908816db7eb11,b54457317413d236
S000029380,C4NEWS,train,POS,1,4197,4197,0,f22b2329e2365bc7,2fe8079ef1c152b8
S000029381,C4NEWS,train,NEG-Anchor,0,4197,4197,0,f22b2329e2365bc7,5baed9189a921912
S000029382,C4NEWS,train,NEG-neutral,0,4197,4197,0,f22b2329e2365bc7,504e4d8224439ce6
S000029384,C4NEWS,train,NEG-Mismatch-S,0,4197,4197,1,79bf06d2c6b29989,2fe8079ef1c152b8
S000029385,C4NEWS,train,NEG-Mismatch-S,0,4197,4197,1,1cf1039234ef071a,2fe8079ef1c152b8
S000029386,C4NEWS,train,NEG-Mismatch-S,0,4197,4197,1,da1dc3da4a39eb80,2fe8079ef1c152b8
S000029394,C4NEWS,train,POS,1,4199,4199,0,04ba65c9c57edad0,4895dde94425c200
S000029395,C4NEWS,train,NEG-Anchor,0,4199,4199,0,04ba65c9c57edad0,7c64374388605432
S000029396,C4NEWS,train,NEG-neutral,0,4199,4199,0,04ba65c9c57edad0,bd616526d7d2cd19
S000029397,C4NEWS,train,NEG-wrong_ref_s,0,4199,4199,0,04ba65c9c57edad0,e34181b6739039c3
S000029398,C4NEWS,train,NEG-Mismatch-S,0,4199,4199,1,f480c158d928de94,4895dde94425c200
S000029399,C4NEWS,train,NEG-Mismatch-S,0,4199,4199,1,d10515ac58aa3f1e,4895dde94425c200
S000029400,C4NEWS,train,NEG-Mismatch-S,0,4199,4199,1,94e764623a9193f0,4895dde94425c200
S000029429,C4NEWS,train,POS,1,4204,4204,0,efc189f61247c39b,fd865d4956bfe651
S000029430,C4NEWS,train,NEG-Anchor,0,4204,4204,0,efc189f61247c39b,de09d779dc8d123b
S000029431,C4NEWS,train,NEG-neutral,0,4204,4204,0,efc189f61247c39b,3fa46caa1561d0cf
S000029432,C4NEWS,train,NEG-wrong_ref_s,0,4204,4204,0,efc189f61247c39b,79e1cc63525c6b8b
S000029433,C4NEWS,train,NEG-Mismatch-S,0,4204,4204,1,906693b1b285b827,fd865d4956bfe651
S000029434,C4NEWS,train,NEG-Mismatch-S,0,4204,4204,1,aa2ea55d1dc30a79,fd865d4956bfe651
S000029435,C4NEWS,train,NEG-Mismatch-S,0,4204,4204,1,37902b016c3c8db8,fd865d4956bfe651
S000029443,C4NEWS,train,POS,1,4206,4206,0,56baea24aed46780,dd9709688ade94a4
S000029444,C4NEWS,train,NEG-Anchor,0,4206,4206,0,56baea24aed46780,ff9100a85debca93
S000029445,C4NEWS,train,NEG-neutral,0,4206,4206,0,56baea24aed46780,69fe3b53761b6b77
S000029446,C4NEWS,train,NEG-wrong_ref_s,0,4206,4206,0,56baea24aed46780,2a3f9160e79ec2ac
S000029447,C4NEWS,train,NEG-Mismatch-S,0,4206,4206,1,c6136088a26bead2,dd9709688ade94a4
S000029448,C4NEWS,train,NEG-Mismatch-S,0,4206,4206,1,379f026ac72ff4d2,dd9709688ade94a4
S000029449,C4NEWS,train,NEG-Mismatch-S,0,4206,4206,1,25747c7b86eee16e,dd9709688ade94a4
S000029450,C4NEWS,train,POS,1,4207,4207,0,bea24282f62e5b1b,0b27863ef85e5a2f
S000029451,C4NEWS,train,NEG-Anchor,0,4207,4207,0,bea24282f62e5b1b,4326ba8f47a3f0f0
S000029452,C4NEWS,train,NEG-neutral,0,4207,4207,0,bea24282f62e5b1b,a918addc30224c46
S000029453,C4NEWS,train,NEG-wrong_ref_s,0,4207,4207,0,bea24282f62e5b1b,986a01c92cb20066
S000029454,C4NEWS,train,NEG-Mismatch-S,0,4207,4207,1,846b722608598cd3,0b27863ef85e5a2f
S000029455,C4NEWS,train,NEG-Mismatch-S,0,4207,4207,1,30c6cc7b32089e12,0b27863ef85e5a2f
S000029456,C4NEWS,train,NEG-Mismatch-S,0,4207,4207,1,1914405b530bc4b5,0b27863ef85e5a2f
S000029457,C4NEWS,train,POS,1,4208,4208,0,3f45afc434955485,252845ecc6cc6e24
S000029458,C4NEWS,train,NEG-Anchor,0,4208,4208,0,3f45afc434955485,7077f9e833564606
S000029459,C4NEWS,train,NEG-neutral,0,4208,4208,0,3f45afc434955485,8bec10e2e56c8537
S000029460,C4NEWS,train,NEG-wrong_ref_s,0,4208,4208,0,3f45afc434955485,2bf123a33f6ca765
S000029461,C4NEWS,train,NEG-Mismatch-S,0,4208,4208,1,29667a8bff91f6a8,252845ecc6cc6e24
S000029462,C4NEWS,train,NEG-Mismatch-S,0,4208,4208,1,77995d19c0f7e379,252845ecc6cc6e24
S000029463,C4NEWS,train,NEG-Mismatch-S,0,4208,4208,1,fa08eea6b19168cd,252845ecc6cc6e24
S000029464,C4NEWS,train,POS,1,4209,4209,0,3ed49900b7997c7e,1d356ecb7c28c5dc
S000029465,C4NEWS,train,NEG-Anchor,0,4209,4209,0,3ed49900b7997c7e,14e9c68d96e3da53
S000029466,C4NEWS,train,NEG-neutral,0,4209,4209,0,3ed49900b7997c7e,650580bc85b98974
S000029467,C4NEWS,train,NEG-wrong_ref_s,0,4209,4209,0,3ed49900b7997c7e,d852f825c27b9157
S000029468,C4NEWS,train,NEG-Mismatch-S,0,4209,4209,1,a5c15ecff01d1c0d,1d356ecb7c28c5dc
S000029469,C4NEWS,train,NEG-Mismatch-S,0,4209,4209,1,a6db3abf938b3d21,1d356ecb7c28c5dc
S000029470,C4NEWS,train,NEG-Mismatch-S,0,4209,4209,1,5091b16db38e6413,1d356ecb7c28c5dc
S000029471,C4NEWS,train,POS,1,4210,4210,0,26aa0f30fdebeb62,b00446a4ef4cf486
S000029472,C4NEWS,train,NEG-Anchor,0,4210,4210,0,26aa0f30fdebeb62,eb197d35de08a8b9
S000029473,C4NEWS,train,NEG-neutral,0,4210,4210,0,26aa0f30fdebeb62,f442a09046eed4d0
S000029474,C4NEWS,train,NEG-wrong_ref_s,0,4210,4210,0,26aa0f30fdebeb62,63b611d92e41f3d7
S000029475,C4NEWS,train,NEG-Mismatch-S,0,4210,4210,1,fb2375498c031eb9,b00446a4ef4cf486
S000029476,C4NEWS,train,NEG-Mismatch-S,0,4210,4210,1,4d454cdd8470bd53,b00446a4ef4cf486
S000029477,C4NEWS,train,NEG-Mismatch-S,0,4210,4210,1,6a9186466287416b,b00446a4ef4cf486
S000029478,C4NEWS,train,POS,1,4211,4211,0,af57e86332a59ba5,2036962eaa47979b
S000029479,C4NEWS,train,NEG-Anchor,0,4211,4211,0,af57e86332a59ba5,7dc2645f28907efe
S000029480,C4NEWS,train,NEG-neutral,0,4211,4211,0,af57e86332a59ba5,cee9ab9e2d4802f0
S000029481,C4NEWS,train,NEG-wrong_ref_s,0,4211,4211,0,af57e86332a59ba5,8877a940204ad04f
S000029482,C4NEWS,train,NEG-Mismatch-S,0,4211,4211,1,032863905274207e,2036962eaa47979b
S000029483,C4NEWS,train,NEG-Mismatch-S,0,4211,4211,1,5964c2ed20b458f3,2036962eaa47979b
S000029484,C4NEWS,train,NEG-Mismatch-S,0,4211,4211,1,5a6b4744b89be345,2036962eaa47979b
S000029492,C4NEWS,train,POS,1,4213,4213,0,5308aa45609a28ba,e00120ee8017f4c4
S000029493,C4NEWS,train,NEG-Anchor,0,4213,4213,0,5308aa45609a28ba,581a1fa2af537a72
S000029494,C4NEWS,train,NEG-neutral,0,4213,4213,0,5308aa45609a28ba,b5da5cfd76d4b296
S000029496,C4NEWS,train,NEG-Mismatch-S,0,4213,4213,1,8ebdd863dc948a76,e00120ee8017f4c4
S000029497,C4NEWS,train,NEG-Mismatch-S,0,4213,4213,1,10ce015cc56e2029,e00120ee8017f4c4
S000029498,C4NEWS,train,NEG-Mismatch-S,0,4213,4213,1,13d95658ebd80fb8,e00120ee8017f4c4
S000029499,C4NEWS,train,POS,1,4214,4214,0,e4057906c324a77c,5f82c32db14f6d1d
S000029500,C4NEWS,train,NEG-Anchor,0,4214,4214,0,e4057906c324a77c,421451b967bdc921
S000029501,C4NEWS,train,NEG-neutral,0,4214,4214,0,e4057906c324a77c,f1b97d15b66f6043
S000029502,C4NEWS,train,NEG-wrong_ref_s,0,4214,4214,0,e4057906c324a77c,2efe9d3281a8edff
S000029503,C4NEWS,train,NEG-Mismatch-S,0,4214,4214,1,e4b860fa84d96100,5f82c32db14f6d1d
S000029504,C4NEWS,train,NEG-Mismatch-S,0,4214,4214,1,4b1254820c0842bd,5f82c32db14f6d1d
S000029505,C4NEWS,train,NEG-Mismatch-S,0,4214,4214,1,8dcde978e32cdb9b,5f82c32db14f6d1d
S000029513,C4NEWS,train,POS,1,4216,4216,0,92133d0fecd5293c,6d50ed4c2898d2cb
S000029514,C4NEWS,train,NEG-Anchor,0,4216,4216,0,92133d0fecd5293c,a15869e0a193b130
S000029515,C4NEWS,train,NEG-neutral,0,4216,4216,0,92133d0fecd5293c,372deef2b5907d9f
S000029516,C4NEWS,train,NEG-wrong_ref_s,0,4216,4216,0,92133d0fecd5293c,d3273a1c39be0b4a
S000029517,C4NEWS,train,NEG-Mismatch-S,0,4216,4216,1,42483f6518aeb5d8,6d50ed4c2898d2cb
S000029518,C4NEWS,train,NEG-Mismatch-S,0,4216,4216,1,5ae8b5d0ea17d303,6d50ed4c2898d2cb
S000029519,C4NEWS,train,NEG-Mismatch-S,0,4216,4216,1,ddadd264b48faa90,6d50ed4c2898d2cb
S000029520,C4NEWS,train,POS,1,4217,4217,0,06c9f0b317301ff5,9f23a7e058c915bb
S000029521,C4NEWS,train,NEG-Anchor,0,4217,4217,0,06c9f0b317301ff5,284a4cabd4f41b7a
S000029522,C4NEWS,train,NEG-neutral,0,4217,4217,0,06c9f0b317301ff5,489507e9ccf7ce64
S000029523,C4NEWS,train,NEG-wrong_ref_s,0,4217,4217,0,06c9f0b317301ff5,00123ee0dd6b5716
S000029524,C4NEWS,train,NEG-Mismatch-S,0,4217,4217,1,f74751a57594735b,9f23a7e058c915bb
S000029525,C4NEWS,train,NEG-Mismatch-S,0,4217,4217,1,472d92b800ce4853,9f23a7e058c915bb
S000029526,C4NEWS,train,NEG-Mismatch-S,0,4217,4217,1,98af0f88c3342dff,9f23a7e058c915bb
S000029527,C4NEWS,train,POS,1,4218,4218,0,699d267d31e7a032,86846bcc3f1240d0
S000029528,C4NEWS,train,NEG-Anchor,0,4218,4218,0,699d267d31e7a032,1b4f25029aab911c
S000029529,C4NEWS,train,NEG-neutral,0,4218,4218,0,699d267d31e7a032,b0a49068e12fab33
S000029530,C4NEWS,train,NEG-wrong_ref_s,0,4218,4218,0,699d267d31e7a032,3d5cebb0887fe8c3
S000029531,C4NEWS,train,NEG-Mismatch-S,0,4218,4218,1,72afbfefab136615,86846bcc3f1240d0
S000029532,C4NEWS,train,NEG-Mismatch-S,0,4218,4218,1,568f1a4805aa1f32,86846bcc3f1240d0
S000029533,C4NEWS,train,NEG-Mismatch-S,0,4218,4218,1,7d9e247367e1396f,86846bcc3f1240d0
S000029534,C4NEWS,train,POS,1,4219,4219,0,e865ce6b918db4cf,2ccf17a65c3ca698
S000029535,C4NEWS,train,NEG-Anchor,0,4219,4219,0,e865ce6b918db4cf,765a906d93dc7ecd
S000029536,C4NEWS,train,NEG-neutral,0,4219,4219,0,e865ce6b918db4cf,993deb7a1471f3a8
S000029538,C4NEWS,train,NEG-Mismatch-S,0,4219,4219,1,3b25d2092b9bc3ca,2ccf17a65c3ca698
S000029539,C4NEWS,train,NEG-Mismatch-S,0,4219,4219,1,747d5445afc9fb7a,2ccf17a65c3ca698
S000029540,C4NEWS,train,NEG-Mismatch-S,0,4219,4219,1,4311ee1385f24242,2ccf17a65c3ca698
S000029541,C4NEWS,train,POS,1,4220,4220,0,8c5e247d70e0e4fd,d70f1bf4fc33e4ba
S000029542,C4NEWS,train,NEG-Anchor,0,4220,4220,0,8c5e247d70e0e4fd,fe4eef1dba6bec79
S000029543,C4NEWS,train,NEG-neutral,0,4220,4220,0,8c5e247d70e0e4fd,ec9dff685b7971e8
S000029544,C4NEWS,train,NEG-wrong_ref_s,0,4220,4220,0,8c5e247d70e0e4fd,cc1cb7912e5d7daa
S000029545,C4NEWS,train,NEG-Mismatch-S,0,4220,4220,1,203e21edce0cd9bf,d70f1bf4fc33e4ba
S000029546,C4NEWS,train,NEG-Mismatch-S,0,4220,4220,1,a91531376ed20ca6,d70f1bf4fc33e4ba
S000029547,C4NEWS,train,NEG-Mismatch-S,0,4220,4220,1,83dc4ed7e2f37dd3,d70f1bf4fc33e4ba
S000029548,C4NEWS,train,POS,1,4221,4221,0,0f3e75b59057e70a,4ed63521984d86c6
S000029549,C4NEWS,train,NEG-Anchor,0,4221,4221,0,0f3e75b59057e70a,954ad6e0f35420ad
S000029550,C4NEWS,train,NEG-neutral,0,4221,4221,0,0f3e75b59057e70a,432a3c6a0b8d1438
S000029552,C4NEWS,train,NEG-Mismatch-S,0,4221,4221,1,8128ac1c0b60d242,4ed63521984d86c6
S000029553,C4NEWS,train,NEG-Mismatch-S,0,4221,4221,1,7221db98cb8f3bf4,4ed63521984d86c6
S000029554,C4NEWS,train,NEG-Mismatch-S,0,4221,4221,1,3b6a50c7dfa4e7ee,4ed63521984d86c6
S000029555,C4NEWS,train,POS,1,4222,4222,0,f5b0f0f937bf3c6d,b8ede8f69ebdd2fb
S000029556,C4NEWS,train,NEG-Anchor,0,4222,4222,0,f5b0f0f937bf3c6d,e1442035dcb355aa
S000029557,C4NEWS,train,NEG-neutral,0,4222,4222,0,f5b0f0f937bf3c6d,bd241ab6de5dd6cc
S000029558,C4NEWS,train,NEG-wrong_ref_s,0,4222,4222,0,f5b0f0f937bf3c6d,1569efbf2531a519
S000029559,C4NEWS,train,NEG-Mismatch-S,0,4222,4222,1,3dc573611ddd321b,b8ede8f69ebdd2fb
S000029560,C4NEWS,train,NEG-Mismatch-S,0,4222,4222,1,626bb103a655ba42,b8ede8f69ebdd2fb
S000029561,C4NEWS,train,NEG-Mismatch-S,0,4222,4222,1,6e9faca8d55d66bc,b8ede8f69ebdd2fb
S000029562,C4NEWS,train,POS,1,4223,4223,0,d28a4c72371113ba,816bfc23625fa6ff
S000029563,C4NEWS,train,NEG-Anchor,0,4223,4223,0,d28a4c72371113ba,8118e09186cbd6fa
S000029564,C4NEWS,train,NEG-neutral,0,4223,4223,0,d28a4c72371113ba,f7d61381a52e3f47
S000029565,C4NEWS,train,NEG-wrong_ref_s,0,4223,4223,0,d28a4c72371113ba,db0bb76016c4ea0d
S000029566,C4NEWS,train,NEG-Mismatch-S,0,4223,4223,1,1d4b10758e84c7e0,816bfc23625fa6ff
S000029567,C4NEWS,train,NEG-Mismatch-S,0,4223,4223,1,f0df27b4e836c968,816bfc23625fa6ff
S000029568,C4NEWS,train,NEG-Mismatch-S,0,4223,4223,1,397bb8ed5e67d123,816bfc23625fa6ff
S000029569,C4NEWS,train,POS,1,4224,4224,0,26bc3174f8a13ffe,4d5a6e573e14dd9e
S000029570,C4NEWS,train,NEG-Anchor,0,4224,4224,0,26bc3174f8a13ffe,651766fd25a35cfd
S000029571,C4NEWS,train,NEG-neutral,0,4224,4224,0,26bc3174f8a13ffe,8327aa3bc18ff627
S000029572,C4NEWS,train,NEG-wrong_ref_s,0,4224,4224,0,26bc3174f8a13ffe,1a2954030ee66af7
S000029573,C4NEWS,train,NEG-Mismatch-S,0,4224,4224,1,e634a38bac40c747,4d5a6e573e14dd9e
S000029574,C4NEWS,train,NEG-Mismatch-S,0,4224,4224,1,6cd45f8e9ccc91c8,4d5a6e573e14dd9e
S000029575,C4NEWS,train,NEG-Mismatch-S,0,4224,4224,1,2c1543051a39ce69,4d5a6e573e14dd9e
S000029576,C4NEWS,train,POS,1,4225,4225,0,88a0900739cfbd78,c28b666d983dfcfd
S000029577,C4NEWS,train,NEG-Anchor,0,4225,4225,0,88a0900739cfbd78,8b81f7c8a4faacea
S000029578,C4NEWS,train,NEG-neutral,0,4225,4225,0,88a0900739cfbd78,357642f72dcbff26
S000029579,C4NEWS,train,NEG-wrong_ref_s,0,4225,4225,0,88a0900739cfbd78,c7d626c6ddc1026d
S000029580,C4NEWS,train,NEG-Mismatch-S,0,4225,4225,1,781f0b44095191d2,c28b666d983dfcfd
S000029581,C4NEWS,train,NEG-Mismatch-S,0,4225,4225,1,02842d5ab80bff4b,c28b666d983dfcfd
S000029582,C4NEWS,train,NEG-Mismatch-S,0,4225,4225,1,e0f54dad90ca2cf0,c28b666d983dfcfd
S000029583,C4NEWS,train,POS,1,4226,4226,0,68e5353f65ce108b,34ec6b29bcf68f24
S000029584,C4NEWS,train,NEG-Anchor,0,4226,4226,0,68e5353f65ce108b,75a10a6d9d2d546f
S000029585,C4NEWS,train,NEG-neutral,0,4226,4226,0,68e5353f65ce108b,cd6b520c0906a47b
S000029586,C4NEWS,train,NEG-wrong_ref_s,0,4226,4226,0,68e5353f65ce108b,48525525fed998c7
S000029587,C4NEWS,train,NEG-Mismatch-S,0,4226,4226,1,1a63590e1cf9bb1c,34ec6b29bcf68f24
S000029588,C4NEWS,train,NEG-Mismatch-S,0,4226,4226,1,db41d9e624d8fe0b,34ec6b29bcf68f24
S000029589,C4NEWS,train,NEG-Mismatch-S,0,4226,4226,1,3df16d8f2e978ad4,34ec6b29bcf68f24
S000029590,C4NEWS,train,POS,1,4227,4227,0,15ad4bb70111bab0,da4b316bfe9b54f2
S000029591,C4NEWS,train,NEG-Anchor,0,4227,4227,0,15ad4bb70111bab0,0ddf36457c72220c
S000029592,C4NEWS,train,NEG-neutral,0,4227,4227,0,15ad4bb70111bab0,229d3152d58d4874
S000029593,C4NEWS,train,NEG-wrong_ref_s,0,4227,4227,0,15ad4bb70111bab0,8b4e874775ef0525
S000029594,C4NEWS,train,NEG-Mismatch-S,0,4227,4227,1,6bfb62fc9bb47867,da4b316bfe9b54f2
S000029595,C4NEWS,train,NEG-Mismatch-S,0,4227,4227,1,d6f5dcd502547a6d,da4b316bfe9b54f2
S000029596,C4NEWS,train,NEG-Mismatch-S,0,4227,4227,1,4781825ed3639a91,da4b316bfe9b54f2
S000029597,C4NEWS,train,POS,1,4228,4228,0,33a9ca4fef8ee031,e8d26bd90f47fa34
S000029598,C4NEWS,train,NEG-Anchor,0,4228,4228,0,33a9ca4fef8ee031,4c793b91672c77fa
S000029599,C4NEWS,train,NEG-neutral,0,4228,4228,0,33a9ca4fef8ee031,915d1eede60727dc
S000029600,C4NEWS,train,NEG-wrong_ref_s,0,4228,4228,0,33a9ca4fef8ee031,8cae6b4a6b3637fd
S000029601,C4NEWS,train,NEG-Mismatch-S,0,4228,4228,1,c51f57d2212e7693,e8d26bd90f47fa34
S000029602,C4NEWS,train,NEG-Mismatch-S,0,4228,4228,1,6ba2897b20384d58,e8d26bd90f47fa34
S000029603,C4NEWS,train,NEG-Mismatch-S,0,4228,4228,1,b7520936a1b68d5a,e8d26bd90f47fa34
S000029604,C4NEWS,train,POS,1,4229,4229,0,03c5edece404584e,341f5781f5c4da25
S000029605,C4NEWS,train,NEG-Anchor,0,4229,4229,0,03c5edece404584e,0d6767d820c9ac23
S000029606,C4NEWS,train,NEG-neutral,0,4229,4229,0,03c5edece404584e,3cbe30856d83802b
S000029607,C4NEWS,train,NEG-wrong_ref_s,0,4229,4229,0,03c5edece404584e,98b455565b7ca537
